id,First_Date,Last_Date,Year,Month,DayOfWeek,IsWeekend,Season,Quarter,Title,Artists,Chart_Weeks,Chart_Longevity_Days,Best_Rank,Days_In_Charts,Weeks_Per_Day_Ratio,Quick_Peak_Score,Sustained_Presence,Brief_Appearance,Month_Sin,Month_Cos,DayOfWeek_Sin,DayOfWeek_Cos,Season_Fall,Season_Spring,Season_Summer,Season_Winter,Temporal_Cluster,Temporal_Cluster_Name
5PYQUBXc7NYeI1obMKSJK0,2019-05-31,2020-04-07,2020,4,1,0,Spring,2,Never Really Over,Katy Perry,195,312,9,312,0.6230031948881789,0.9795918367346939,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,True,False,False,1,Spring - Friday Fresh
5PZAbR6JHYYV9xp5gv0XES,2022-06-23,2022-08-06,2022,8,5,1,Summer,3,Bandido,"Zé Felipe, MC Mari",46,44,72,44,1.0222222222222221,2.74468085106383,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,False,False,True,False,5,Early Era (2017-2018) - Summer
5PfFHceiEv61KldMOuVrv8,2022-08-17,2023-01-01,2023,1,6,1,Winter,1,Siempre Pendientes,"Peso Pluma, Luis R Conriquez",174,137,80,137,1.2608695652173914,0.6914285714285714,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,False,False,True,2,Viral/Quick Peak - Winter
5PfTI3zrQbZEWcQdycMqJM,2017-04-17,2017-04-20,2017,4,3,0,Spring,2,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,4,3,174,3,1.0,5.4,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
5Pg4qYTcvCUBBq3jBhKq0t,2022-03-25,2022-03-25,2022,3,4,0,Spring,1,HOT,"Daddy Yankee, Pitbull",2,0,124,0,2.0,25.666666666666668,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5PjdY0CKGZdEuoNab3yDmX,2021-12-21,2022-11-30,2022,11,2,0,Fall,4,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",82,344,1,344,0.23768115942028986,2.4096385542168677,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5Psnhdkyanjpgc2P8A5TSM,2018-07-20,2018-08-01,2018,8,2,0,Summer,3,Emotionless,Drake,13,12,96,12,1.0,7.5,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,False,False,True,False,5,Early Era (2017-2018) - Summer
5Py8zRKGkZvgHniVVtvNCN,2020-02-14,2020-02-20,2020,2,3,0,Winter,1,All Around Me,Justin Bieber,7,6,24,6,1.0,22.125,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,False,False,True,2,Viral/Quick Peak - Winter
5Q0Nhxo0l2bP3pNjpGJwV1,2017-07-04,2018-07-05,2018,7,3,0,Summer,3,Party In The U.S.A.,Miley Cyrus,4,366,81,366,0.010899182561307902,24.0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
5Q0ZnQjk4lQpScX7ujswun,2021-09-25,2021-12-04,2021,12,5,1,Winter,4,A Maior Saudade - Ao Vivo,Henrique & Juliano,6,70,160,70,0.08450704225352113,5.857142857142857,0,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,False,False,False,True,2,Viral/Quick Peak - Winter
5Q2P43CJra0uRAogjHyJDK,2018-12-01,2022-12-25,2022,12,6,1,Winter,4,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,118,1485,33,1485,0.07940780619111709,1.411764705882353,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,False,False,False,True,0,Recent Era (2022-2023) - Winter
5Q9h2r0aU17WD8nn0HkSg9,2022-03-25,2022-03-25,2022,3,4,0,Spring,1,ENCHULETIAO,Daddy Yankee,1,0,193,0,1.0,4.0,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5QDLhrAOJJdNAmCTJ8xMyW,2021-12-13,2022-10-19,2022,10,2,0,Fall,4,Dynamite,BTS,301,310,24,310,0.9678456591639871,0.5860927152317881,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5QEqzFV7R8KSSCJa37tfvs,2021-04-09,2021-04-09,2021,4,4,0,Spring,2,Leere Hände (feat. Sido & Samra),SANTOS,1,0,146,0,1.0,27.5,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5QM0SsyzmBM0pbFY52Xj1X,2022-08-18,2023-02-23,2023,2,3,0,Winter,1,I'm Not The Only One,Sam Smith,151,189,73,189,0.7947368421052632,0.8421052631578947,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,False,False,False,True,2,Viral/Quick Peak - Winter
5QNW6Vx14N4OfJ7D0eDg0d,2022-04-08,2022-04-08,2022,4,4,0,Spring,2,Neck & Wrist (feat. JAY-Z & Pharrell),"Pusha T, JAY-Z, Pharrell Williams",3,0,198,0,3.0,0.75,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5QO79kh1waicV47BqGRL3g,2020-03-20,2023-05-29,2023,5,0,0,Spring,2,Save Your Tears,The Weeknd,905,1165,2,1165,0.7761578044596913,0.2196467991169978,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,3,Recent Era (2022-2023) - Sustained Success
5QTxFnGygVM4jFQiBovmRo,2017-10-31,2020-10-31,2020,10,5,1,Fall,4,(Don't Fear) The Reaper,Blue Öyster Cult,3,1096,119,1096,0.0027347310847766638,20.5,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,False,0,Recent Era (2022-2023) - Winter
5QW9K4A1gMnIi94YUxtsfM,2023-05-27,2023-05-29,2023,5,0,0,Spring,2,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Arijit Singh, Amitabha Bhattacharya",9,2,123,2,3.0,7.8,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
5QYnNhTKsN3kE7OaqILA1U,2021-10-29,2021-11-05,2021,11,4,0,Fall,4,First Times,Ed Sheeran,8,7,31,7,1.0,18.88888888888889,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5QZKcQDp0tCcvMdyqEciBV,2020-06-12,2020-07-06,2020,7,0,0,Summer,3,Tommy Lee (feat. Post Malone),Tyla Yaweh,25,24,52,24,1.0,5.730769230769231,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
5Qel1sTrU4LM8HlJSPT2jd,2019-04-23,2019-04-28,2019,4,6,1,Spring,2,Truth Hurts,Lizzo,6,5,58,5,1.0,20.428571428571427,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,False,True,False,False,1,Spring - Friday Fresh
5QiNbIilmMiMBXvaAlf7lN,2019-05-02,2019-08-19,2019,8,0,0,Summer,3,Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",220,109,54,109,2.0,0.665158371040724,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
5QqyRUZeBE04yJxsD1OC0I,2017-07-26,2017-07-30,2017,7,6,1,Summer,3,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,5,4,112,4,1.0,14.833333333333334,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,False,False,True,False,5,Early Era (2017-2018) - Summer
5Qs6gTnyrG0KGYbuCzoK5k,2021-06-11,2021-06-11,2021,6,4,0,Summer,2,Vaccine,Migos,1,0,115,0,1.0,43.0,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
5QskYLFPX9y7pLU0VEMNbr,2018-05-25,2018-07-24,2018,7,1,0,Summer,3,Like To Be You feat. Julia Michaels,Shawn Mendes,41,60,55,60,0.6721311475409836,3.4761904761904763,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,False,False,True,False,5,Early Era (2017-2018) - Summer
5QvBXUm5MglLJ3iBfTX2Wo,2019-05-17,2019-05-29,2019,5,2,0,Spring,2,RUNNING OUT OF TIME,"Tyler, The Creator",13,12,17,12,1.0,13.142857142857142,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,False,1,Spring - Friday Fresh
5QvW5lK6mkfTegpAK9JOO7,2022-07-08,2022-07-09,2022,7,5,1,Summer,3,Paris to Tokyo,"Fivio Foreign, The Kid LAROI",4,1,96,1,2.0,21.0,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,False,True,False,5,Early Era (2017-2018) - Summer
5QxqypupYWHrY8IkGCSObQ,2017-01-27,2017-01-27,2017,1,4,0,Winter,1,All Ass,Migos,1,0,194,0,1.0,3.5,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
5R0cvR5BMFkLomChhmcCzr,2019-04-06,2019-04-08,2019,4,0,0,Spring,2,Kick It,BLACKPINK,3,2,164,2,1.0,9.25,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
5R2pz8i4k4bvRAqiIFXzKz,2019-01-18,2019-01-18,2019,1,4,0,Winter,1,Faceshot,Future,1,0,200,0,1.0,0.5,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
5R2rsbwCDXORX2tLfprRmM,2018-10-19,2018-10-23,2018,10,1,0,Fall,4,Yacht Club (feat. Juice WRLD),Lil Yachty,3,4,177,4,0.6,6.0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5R4Yrc2j4jw1itr4hKcN26,2021-12-10,2021-12-16,2021,12,3,0,Winter,4,Feline (with Polo G & Trippie Redd),Juice WRLD,7,6,27,6,1.0,21.75,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,False,False,False,True,2,Viral/Quick Peak - Winter
5R691ipUYRDYW6ehapjoj6,2021-05-14,2021-05-27,2021,5,3,0,Spring,2,9 5 . s o u t h,J. Cole,14,13,18,13,1.0,12.2,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
5R9KPXQVeyqsHZoPLMgfNy,2021-05-29,2021-07-08,2021,7,3,0,Summer,3,Baby Me Atende,"Matheus Ferndes, Dilsinho",40,40,85,40,0.975609756097561,2.8292682926829267,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
5RAIMjdrCEjpjaR5tBATXU,2021-04-16,2021-07-15,2021,7,3,0,Summer,3,Aloha,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",534,90,93,90,5.868131868131868,0.20186915887850468,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,3,Recent Era (2022-2023) - Sustained Success
5RCfvwDewu6p2x1mEI6smX,2017-09-02,2017-11-12,2017,11,6,1,Fall,4,The Race,Tay-K,72,71,111,71,1.0,1.2328767123287672,1,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5RJot1fR8C90lLXzHtUqpo,2021-03-19,2021-03-19,2021,3,4,0,Spring,1,Wild At Heart,Lana Del Rey,1,0,134,0,1.0,33.5,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5RRw66jDLIzgIqwA7ABJ9o,2017-12-22,2017-12-22,2017,12,4,0,Winter,4,Saint,"Huncho Jack, Travis Scott, Quavo",3,0,62,0,3.0,34.75,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
5RUUkFNqH3GRKHg1xjprOb,2020-02-21,2020-03-05,2020,3,3,0,Spring,1,Old Me,5 Seconds of Summer,14,13,102,13,1.0,6.6,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
5RX8T3EoTuXcybAxe6oPAw,2023-05-12,2023-05-29,2023,5,0,0,Spring,2,Cha Cha Cha,Käärijä,18,17,7,17,1.0,10.210526315789474,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
5RcxRGvmYai7kpFSfxe5GY,2023-04-07,2023-05-29,2023,5,0,0,Spring,2,Chanel,"Becky G, Peso Pluma",106,52,44,52,2.0,1.4672897196261683,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,False,True,False,False,1,Spring - Friday Fresh
5RgBnDtHKFHgtVdqabjGE3,2019-07-12,2019-07-18,2019,7,3,0,Summer,3,Harder (with Bebe Rexha),Jax Jones,4,6,142,6,0.5714285714285714,11.8,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
5RgSwK9Y13567fta5goKTz,2022-11-04,2022-11-04,2022,11,4,0,Fall,4,TU SABES DONDE VIVO,Mora,1,0,199,0,1.0,1.0,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5RhFmJifQe83FpQ6ZFFTZ5,2021-08-27,2021-09-04,2021,9,5,1,Fall,3,"I am not a woman, I'm a god",Halsey,9,8,43,8,1.0,15.8,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5RmSunLqeDqNWww8LWhAiK,2021-04-03,2021-04-13,2021,4,1,0,Spring,2,WACHA,"KHEA, Duki",22,10,118,10,2.0,3.608695652173913,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,True,False,False,1,Spring - Friday Fresh
5RqR4ZCCKJDcBLIn4sih9l,2020-05-01,2020-07-14,2020,7,1,0,Summer,3,Party Girl,StaySolidRocky,75,74,8,74,1.0,2.539473684210526,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,False,False,True,False,5,Early Era (2017-2018) - Summer
5RrrQhJKKKMJt3wB5n2N3t,2020-04-24,2020-04-24,2020,4,4,0,Spring,2,Living In A Ghost Town,The Rolling Stones,1,0,154,0,1.0,23.5,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5RsKelNxucrDxgMbZ3vd3W,2020-03-06,2020-03-25,2020,3,2,0,Spring,1,Young & Alive,Bazzi,10,19,152,19,0.5,4.454545454545454,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,False,True,False,False,1,Spring - Friday Fresh
5RubKOuDoPn5Kj5TLVxSxY,2020-11-27,2021-06-19,2021,6,5,1,Summer,2,TE MUDASTE,Bad Bunny,200,204,3,204,0.975609756097561,0.9850746268656716,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,False,False,True,False,5,Early Era (2017-2018) - Summer
5RwV8BvLfX5injfqYodke9,2021-06-25,2021-12-19,2021,12,6,1,Winter,4,Todo De Ti,Rauw Alejandro,178,177,2,177,1.0,1.111731843575419,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,False,False,False,True,2,Viral/Quick Peak - Winter
5S12Ds2RswM2ITC0u1J01f,2021-12-03,2021-12-03,2021,12,4,0,Winter,4,VVS,Ninho,1,0,94,0,1.0,53.5,0,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
5S1IUPueD0xE0vj4zU3nSf,2018-06-15,2018-07-19,2018,7,3,0,Summer,3,Bigger Than You (feat. Drake & Quavo),2 Chainz,35,34,51,34,1.0,4.166666666666667,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
5S4PZ7AuYlYiVIVik3wHUf,2021-09-17,2021-09-24,2021,9,4,0,Fall,3,TALES OF DOMINICA,Lil Nas X,8,7,41,7,1.0,17.77777777777778,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5S5Pnnyx7I4WLtOYeeVSVM,2022-06-10,2022-06-10,2022,6,4,0,Summer,2,Danger,BTS,1,0,128,0,1.0,36.5,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
5S7FewmYYyLNdMOfeEcB6P,2022-11-04,2022-11-04,2022,11,4,0,Fall,4,COMO HAS ESTAU?,Mora,1,0,180,0,1.0,10.5,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5S9Zs5g9lTWnLIboN1pdlU,2022-01-05,2022-02-08,2022,2,1,0,Winter,1,Fingers Crossed,Lauren Spencer Smith,35,34,10,34,1.0,5.305555555555555,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,False,True,2,Viral/Quick Peak - Winter
5SDCeGVT08a1RMXIBJF2O5,2017-11-01,2018-07-10,2018,7,1,0,Summer,3,What Lovers Do,"Maroon 5, SZA",6,251,5,251,0.023809523809523808,28.0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,False,False,True,False,5,Early Era (2017-2018) - Summer
5SE57ljOIUJ1ybL9U6CuBH,2017-09-18,2018-08-26,2018,8,6,1,Summer,3,DNA,BTS,41,342,41,342,0.119533527696793,3.8095238095238093,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,False,True,False,5,Early Era (2017-2018) - Summer
5SFXOMJJ334Wn2PwBHeRZN,2021-03-23,2021-04-01,2021,4,3,0,Spring,2,Girls Like Us,Zoe Wees,9,9,167,9,0.9,3.4,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
5SHhPFh68OhUmuRPymKX9d,2019-03-14,2019-04-16,2019,4,1,0,Spring,2,Undrunk,FLETCHER,31,33,95,33,0.9117647058823529,3.3125,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,True,False,False,1,Spring - Friday Fresh
5SHpuW2qjkQtFRpE6P9Nks,2022-07-21,2022-08-02,2022,8,1,0,Summer,3,The 30th,Billie Eilish,13,12,44,12,1.0,11.214285714285714,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,False,True,False,5,Early Era (2017-2018) - Summer
5SLhbyOJgcKGTDNWaQN91M,2018-09-07,2018-09-07,2018,9,4,0,Fall,3,Everybody Dies,Logic,1,0,109,0,1.0,46.0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5SWnsxjhdcEDc7LJjq9UHk,2020-10-02,2020-11-25,2020,11,2,0,Fall,4,Runnin,"21 Savage, Metro Boomin",108,54,9,54,1.9636363636363636,1.761467889908257,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5ScbulRnixQ2XAdvrPMFjz,2021-09-03,2021-09-10,2021,9,4,0,Fall,3,Get Along Better,"Drake, Ty Dolla $ign",16,7,25,7,2.0,10.352941176470589,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5SehvGGC53A7SZKCLXQcyt,2018-10-05,2018-10-11,2018,10,3,0,Fall,4,Nico and the Niners,Twenty One Pilots,7,6,90,6,1.0,13.875,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5SiZJoLXp3WOl3J4C8IK0d,2020-01-17,2020-02-03,2020,2,0,0,Winter,1,Darkness,Eminem,17,17,18,17,0.9444444444444444,10.166666666666666,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,False,False,False,True,2,Viral/Quick Peak - Winter
5SixeLvPsYpk7qq9lo5xYg,2021-09-10,2021-10-28,2021,10,3,0,Fall,4,Have Mercy,Chlöe,49,48,87,48,1.0,2.28,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5SleX0NFeODNY7Xenal3gr,2017-03-17,2017-03-18,2017,3,5,1,Spring,1,Only You,Zara Larsson,2,1,152,1,1.0,16.333333333333332,0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,True,False,False,1,Spring - Friday Fresh
5SwEgzUFDHwpWHKrbnP32Z,2018-05-25,2018-07-18,2018,7,2,0,Summer,3,Youth feat. Khalid,Shawn Mendes,52,54,19,54,0.9454545454545454,3.4339622641509435,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,False,True,False,5,Early Era (2017-2018) - Summer
5SwyN9hzmWjBsINlif8li8,2021-06-19,2021-10-23,2021,10,5,1,Fall,4,Ficha Limpa,Gusttavo Lima,57,126,67,126,0.44881889763779526,2.310344827586207,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5SxkdsY1ufZzoq9iXceLw9,2018-04-20,2018-08-16,2018,8,3,0,Summer,3,no tears left to cry,Ariana Grande,119,118,2,118,1.0,1.6583333333333334,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
5SxlUF7J8tyFIEF22EomeP,2017-07-21,2017-07-21,2017,7,4,0,Summer,3,Pothole (feat. Jaden Smith),"Tyler, The Creator",1,0,177,0,1.0,12.0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,False,False,True,False,5,Early Era (2017-2018) - Summer
5SzXtCkaw4WWDvGSTTiF6a,2022-08-09,2022-08-09,2022,8,1,0,Summer,3,You're The One That I Want - From â€œGreaseâ€,"John Travolta, Olivia Newton-John",2,0,173,0,2.0,9.333333333333334,0,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,False,True,False,5,Early Era (2017-2018) - Summer
5T03itPFOPGGkvVPvPiyla,2019-07-12,2019-07-22,2019,7,0,0,Summer,3,Put It All on Me (feat. Ella Mai),Ed Sheeran,10,10,39,10,0.9090909090909091,14.727272727272727,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,False,True,False,5,Early Era (2017-2018) - Summer
5T6mY3sQbvVfLnertXdoST,2020-09-11,2020-09-11,2020,9,4,0,Fall,3,Cogulândia,Matuê,1,0,188,0,1.0,6.5,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5T7ZFtCcOgkpjxcuaeZbw0,2020-07-23,2020-07-23,2020,7,3,0,Summer,3,Best Song Ever,One Direction,1,0,100,0,1.0,50.5,0,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,False,False,True,False,5,Early Era (2017-2018) - Summer
5T7pVU8KMd7hpyqfWt0nhy,2021-03-05,2021-03-05,2021,3,4,0,Spring,1,Aventador,"Capital Bra, Jamule",2,0,176,0,2.0,8.333333333333334,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5T8EDUDqKcs6OSOwEsfqG7,2017-01-01,2023-01-01,2023,1,6,1,Winter,1,Don't Stop Me Now - Remastered 2011,Queen,494,2191,47,2191,0.22536496350364962,0.3111111111111111,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,False,False,False,True,0,Recent Era (2022-2023) - Winter
5TCBWmEBrin7etRa4Lswr1,2020-05-01,2020-05-05,2020,5,1,0,Spring,2,When To Say When,Drake,5,4,20,4,1.0,30.166666666666668,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,False,True,False,False,1,Spring - Friday Fresh
5TEib5VIhLhDVj3pmoeK7W,2022-03-25,2022-03-25,2022,3,4,0,Spring,1,god save me,Machine Gun Kelly,1,0,128,0,1.0,36.5,0,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,False,True,False,False,1,Spring - Friday Fresh
5TGcyccg8Hkgn9jB7gUpMN,2020-06-26,2020-08-15,2020,8,5,1,Summer,3,Never Let Me Down,"VIZE, Tom Gregory",64,50,156,50,1.2549019607843137,0.6923076923076923,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,False,False,True,False,5,Early Era (2017-2018) - Summer
5TJEBoTCDbJXiKMdCN9pd3,2022-09-02,2022-11-29,2022,11,1,0,Fall,4,Hold Me Closer,"Elton John, Britney Spears",174,88,24,88,1.9550561797752808,1.0114285714285713,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,True,False,False,False,4,Early Era (2017-2018) - Viral/Quick Peak
5TMLavqGRKNxgzMBrVpC9R,2021-08-30,2022-08-25,2022,8,3,0,Summer,3,Mon Amour - Remix,"zzoilo, Aitana",630,360,30,360,1.745152354570637,0.27099841521394613,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,False,False,True,False,3,Recent Era (2022-2023) - Sustained Success
5TOgxgZrIZzvaKg9r2bvc2,2023-04-21,2023-04-27,2023,4,3,0,Spring,2,Chemical,Post Malone,7,6,24,6,1.0,22.125,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,False,True,False,False,1,Spring - Friday Fresh
5TRaIECBIfSkeqkKoG6psm,2017-12-22,2017-12-22,2017,12,4,0,Winter,4,Dubai Shit,"Huncho Jack, Travis Scott, Quavo, Offset",4,0,51,0,4.0,30.0,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,False,False,False,True,2,Viral/Quick Peak - Winter
5TVirkSwFEXF1nLJEebe2I,2018-04-13,2018-05-16,2018,5,2,0,Spring,2,Beautiful,Bazzi,31,33,110,33,0.9117647058823529,2.84375,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,False,True,False,False,1,Spring - Friday Fresh
