id,Best_Rank,Avg_Rank,Rank_Std,Chart_Weeks,Total_Points,Avg_Points,Title,Artists,First_Date,Last_Date,Chart_Longevity_Days,Peak_Performance,Consistency,Top10_Weeks,Top50_Weeks,Performance_Category,Top10_Rate,Top50_Rate,Worst_Rank,Rank_Range,Volatility_Score,Points_Per_Week,Dominance_Score,Consistency_Score,First_Week_Rank,Last_Week_Rank,Rank_Trajectory,Weeks_To_Peak,Performance_Cluster,Performance_Cluster_Name
4dAMdQ6g4kGmnc1MDHsg77,184,190.08333333333334,3.175426480542946,12,131,10.916666666666666,Shotta Flow,NLE Choppa,2019-05-29,2019-07-03,35,17,0.23949649327078235,0.0,0.0,Moderate Performer,0.0,0.0,193,9,0.016705444001102743,10.916666666666666,43.604139076846124,0.23949649327078235,193,191,2,6.0,0,Mid-Chart Mainstay
4dASQiO1Eoo3RJvt74FtXB,71,152.20261437908496,39.53535384496225,153,7466,48.79738562091503,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,2017-01-01,2017-09-10,252,130,0.024669822886578315,0.0,0.0,Moderate Performer,0.0,0.0,200,129,0.2597547618104189,48.79738562091503,654.8038383137718,0.024669822886578315,78,192,-114,76.5,1,Strong Performer
4dBQWyoZmmgvFBlALGlqZi,67,92.8,24.76287543884999,5,541,108.2,Merry Xmas Everybody,Slade,2020-12-24,2021-12-25,366,134,0.03881554302327669,0.0,0.0,Moderate Performer,0.0,0.0,129,62,0.26684133016002143,108.2,240.09576887655936,0.03881554302327669,93,73,20,2.5,0,Mid-Chart Mainstay
4dFtIGQBrYjiskk7fN5Wmx,149,165.0,14.48151531139907,8,288,36.0,Glittery - From The Kacey Musgraves Christmas Show,"Kacey Musgraves, Troye Sivan",2019-12-24,2020-12-25,367,52,0.06459316028733299,0.0,0.0,Moderate Performer,0.0,0.0,186,37,0.08776675946302466,36.0,114.25567802148342,0.06459316028733299,166,149,17,4.0,0,Mid-Chart Mainstay
4dOmgE4ULbySxpeGObN8RL,129,129.0,,1,72,72.0,Syphilis,Juice WRLD,2019-03-08,2019-03-08,0,72,,0.0,0.0,One-Week Wonder,0.0,0.0,129,0,,72.0,49.90659700031606,,129,129,0,0.5,0,Mid-Chart Mainstay
4dSoDnmR9opAQ8KxUc9SbC,126,144.86363636363637,18.19561759471265,132,7410,56.13636363636363,Mad Love,"Sean Paul, David Guetta, Becky G",2018-06-29,2018-08-11,43,75,0.05209522408257631,0.0,0.0,Moderate Performer,0.0,0.0,193,67,0.12560514185242494,56.13636363636363,366.77618461663155,0.05209522408257631,131,193,-62,66.0,0,Mid-Chart Mainstay
4dTiQezDWmEOWcdCbWVWMp,44,116.91666666666667,52.75235166379416,12,1009,84.08333333333333,Numb Numb Juice,ScHoolboy Q,2019-03-14,2019-03-25,11,157,0.018603837209853046,0.0,0.0,Strong Performer,0.0,0.0,197,153,0.4511961653353741,84.08333333333333,402.69704912146125,0.018603837209853046,70,181,-111,6.0,1,Strong Performer
4dVpf9jZjcORqGTLUaeYj9,33,103.28270042194093,45.775986371350214,237,23159,97.71729957805907,Plain Jane,A$AP Ferg,2017-09-18,2018-05-17,241,168,0.02137849092183953,0.0,0.0,Strong Performer,0.0,0.0,199,166,0.44321058787523493,97.71729957805907,919.3414731768078,0.02137849092183953,199,196,3,118.5,1,Strong Performer
4dZTNKRngStyYNueXCO2FR,161,161.0,,1,40,40.0,Young N Dumb,Polo G,2021-12-03,2021-12-03,0,40,,0.0,0.0,One-Week Wonder,0.0,0.0,161,0,,40.0,27.725887222397812,,161,161,0,0.5,0,Mid-Chart Mainstay
4dZTZbmJBCCofAExHwefda,146,168.4,19.138965489283898,5,163,32.6,Lottery (Renegade),K CAMP,2020-02-22,2020-03-01,8,55,0.04965498354580864,0.0,0.0,Moderate Performer,0.0,0.0,184,38,0.11365181406938181,32.6,98.54677080754303,0.04965498354580864,146,181,-35,2.5,0,Mid-Chart Mainstay
4dyrqiXUcK29hzrL2elqO3,102,165.58333333333334,28.5774214036975,72,2550,35.416666666666664,Like It Is,"Kygo, Zara Larsson, Tyga",2020-05-29,2020-06-25,27,99,0.033809573402331455,0.0,0.0,Moderate Performer,0.0,0.0,200,98,0.17258633962977854,35.416666666666664,424.7554846736907,0.033809573402331455,102,200,-98,36.0,0,Mid-Chart Mainstay
4e0FYxSROat25pH16zMTZI,140,168.94117647058823,17.579156349720353,34,1090,32.05882352941177,Love Me,Lil Tecca,2019-10-04,2019-11-10,37,61,0.05382375718125929,0.0,0.0,Moderate Performer,0.0,0.0,199,59,0.10405489482773189,32.05882352941177,216.87623175085423,0.05382375718125929,144,180,-36,17.0,0,Mid-Chart Mainstay
4e3VIoNlhRV6seqSAerKtG,152,152.0,0.0,2,98,49.0,On Time,"Ufo361, Gun",2019-07-19,2019-07-19,0,49,1.0,0.0,0.0,Moderate Performer,0.0,0.0,152,0,0.0,49.0,53.83200214473738,1.0,152,152,0,1.0,2,Lower-Chart Resident
4e4fqjx0Izh4svvTef1z7e,57,143.8297213622291,38.50803072954341,323,18466,57.1702786377709,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2018-06-22,2019-07-04,377,144,0.02531130966373927,0.0,0.0,Moderate Performer,0.0,0.0,200,143,0.26773347236460643,57.1702786377709,832.4270662740954,0.02531130966373927,57,199,-142,161.5,1,Strong Performer
4e4t1qNN47CzmCxFffzs4U,67,119.0,56.96314598053728,6,492,82.0,AGUA,"Daddy Yankee, Rauw Alejandro, Nile Rodgers",2022-03-25,2022-03-26,1,134,0.01725234169200853,0.0,0.0,Volatile,0.0,0.0,171,104,0.4786818989961116,82.0,260.751959973412,0.01725234169200853,67,171,-104,3.0,1,Strong Performer
4e5ayHsOLJNLTGfjau2mEw,41,90.83333333333333,41.527902266628715,6,661,110.16666666666667,The Lucky One (Taylor's Version),Taylor Swift,2021-11-12,2021-11-17,5,160,0.023513974278122143,0.0,0.0,Strong Performer,0.0,0.0,159,118,0.4571879148619675,110.16666666666667,311.3456238488501,0.023513974278122143,41,159,-118,3.0,1,Strong Performer
4e6l3QGj4RZesjDLVqYk3H,104,164.83333333333334,32.554057606797144,6,217,36.166666666666664,Marlboro Rot,Samra,2019-05-24,2019-05-29,5,97,0.029802654919368888,0.0,0.0,Moderate Performer,0.0,0.0,189,85,0.19749681055690885,36.166666666666664,188.75328445836539,0.029802654919368888,104,189,-85,3.0,0,Mid-Chart Mainstay
4eB8rsNNm5791m3uvEBNLR,170,170.0,,1,31,31.0,Estado Decadente - Acústico,Zé Neto & Cristiano,2019-01-11,2019-01-11,0,31,,0.0,0.0,One-Week Wonder,0.0,0.0,170,0,,31.0,21.487562597358306,,170,170,0,0.5,0,Mid-Chart Mainstay
4eI0ncpnZuv4A3ssTJRSDY,193,193.0,,1,8,8.0,Due Vite,Marco Mengoni,2023-05-14,2023-05-14,0,8,,0.0,0.0,One-Week Wonder,0.0,0.0,193,0,,8.0,5.545177444479562,,193,193,0,0.5,0,Mid-Chart Mainstay
4eL3XeuGaEoVT8ttDh3hwY,78,139.5,30.607188698082034,16,984,61.5,Too Easy,"Gun, Future",2021-09-24,2021-10-01,7,123,0.031638372192863876,0.0,0.0,Moderate Performer,0.0,0.0,170,92,0.21940637059557014,61.5,348.4852413189146,0.031638372192863876,78,169,-91,8.0,0,Mid-Chart Mainstay
4eNOLmx8r2IJAVKvBBL1jv,57,112.96,40.206588961491946,50,4402,88.04,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay,2021-04-02,2021-05-27,55,144,0.024267963575789107,0.0,0.0,Moderate Performer,0.0,0.0,200,143,0.3559365170103749,88.04,566.1828911123029,0.024267963575789107,57,190,-133,25.0,1,Strong Performer
4eVkn18rN4GguUWOsR6Use,102,143.0,37.986839826445156,3,174,58.0,Answer : Love Myself,BTS,2018-08-24,2018-08-26,2,99,0.025649680878256007,0.0,0.0,Moderate Performer,0.0,0.0,177,75,0.2656422365485675,58.0,137.24314175086917,0.025649680878256007,102,177,-75,1.5,0,Mid-Chart Mainstay
4eWQlBRaTjPPUlzacqEeoQ,4,84.08407079646018,66.41229480064891,226,26423,116.91592920353982,Never Be the Same,Camila Cabello,2018-01-12,2018-10-17,278,197,0.014834089285303102,0.0,0.0,Chart Dominator,0.0,0.0,200,196,0.7898320594088645,116.91592920353982,1068.7151534438365,0.014834089285303102,4,199,-195,113.0,1,Strong Performer
4ea9w8c4ROqiZpJVhfBA3m,103,147.64705882352942,26.864399888380948,102,5442,53.35294117647059,Hot (Remix) [feat. Gun and Travis Scott],"Travis Scott, Young Thug",2019-12-20,2020-02-13,55,98,0.03588808673453562,0.0,0.0,Moderate Performer,0.0,0.0,195,92,0.18195011876592673,53.35294117647059,454.2034408465043,0.03588808673453562,116,169,-53,51.0,0,Mid-Chart Mainstay
4ecVWqbtW6phQGpZMAyqIU,82,123.2,35.05234181430204,25,1945,77.8,Not Shy,ITZY,2020-08-18,2020-09-13,26,119,0.0277374492106723,0.0,0.0,Moderate Performer,0.0,0.0,192,110,0.28451576147972435,77.8,387.7134880245564,0.0277374492106723,96,192,-96,12.5,1,Strong Performer
4edS9dC0JPBlSS4p4gMOT0,60,68.3,5.956862473342471,20,2654,132.7,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,2018-11-02,2018-11-21,19,141,0.1437429593917994,0.0,0.0,Moderate Performer,0.0,0.0,79,19,0.08721614163019724,132.7,429.27766371900265,0.1437429593917994,61,66,-5,10.0,0,Mid-Chart Mainstay
4ehkZtzPTbjsRULRfQSWYu,123,123.0,,1,78,78.0,Inside Friend (feat. John Mayer),Leon Bridges,2020-04-10,2020-04-10,0,78,,0.0,0.0,One-Week Wonder,0.0,0.0,123,0,,78.0,54.06548008367573,,123,123,0,0.5,0,Mid-Chart Mainstay
4ejyZ4uJEXUURcgKp1kP8v,4,28.8,15.166660351141799,30,5166,172.2,After Hours,The Weeknd,2020-02-19,2020-03-19,29,197,0.061855694267083004,0.0,0.0,Chart Dominator,0.0,0.0,50,46,0.5266201510813124,172.2,676.4954792835738,0.061855694267083004,12,35,-23,15.0,1,Strong Performer
4epHhc2lvhFYzMlKA23O3G,44,119.69607843137256,36.46708191456061,204,16586,81.30392156862744,MALA,"6ix9ine, Anuel AA",2018-11-28,2019-03-16,108,157,0.02669009564930585,0.0,0.0,Strong Performer,0.0,0.0,200,156,0.3046639655405997,81.30392156862744,835.7125667247301,0.02669009564930585,44,181,-137,102.0,1,Strong Performer
4eqne0oIdt9GW2ubiliny0,60,120.16666666666667,51.510840283057576,6,485,80.83333333333333,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Origil Cast Recording",Judy Garland,2017-12-23,2018-12-25,367,141,0.019043686877024634,0.0,0.0,Volatile,0.0,0.0,187,127,0.4286616389713529,80.83333333333333,274.37333101679917,0.019043686877024634,187,82,105,3.0,1,Strong Performer
4eqrNsKy9Mvg1fvfsTVIAE,73,113.66666666666667,38.81580434135903,6,524,87.33333333333333,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,2019-06-13,2019-06-18,5,128,0.025115654864750297,0.0,0.0,Moderate Performer,0.0,0.0,176,103,0.34148801473336393,87.33333333333333,249.0764990790801,0.025115654864750297,73,176,-103,3.0,1,Strong Performer
4etKC4ngPKsQDHUMnYgV3A,149,171.85714285714286,16.55725995274753,7,204,29.142857142857142,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,2019-11-11,2019-11-29,18,52,0.05695649564290414,0.0,0.0,Moderate Performer,0.0,0.0,192,43,0.09634315849479028,29.142857142857142,108.13096016735146,0.05695649564290414,180,158,22,3.5,0,Mid-Chart Mainstay
4evmHXcjt3bTUHD1cvny97,3,4.714285714285714,0.825420305855557,14,2748,196.28571428571428,Beautiful People (feat. Khalid),Ed Sheeran,2019-06-28,2019-07-11,13,198,0.5478190402463555,0.0,0.0,Chart Dominator,0.0,0.0,6,3,0.1750891557875424,196.28571428571428,536.1939398182376,0.5478190402463555,3,5,-2,7.0,1,Strong Performer
4ewazQLXFTDC8XvCbhvtXs,23,95.1231527093596,46.55242552955208,203,21493,105.8768472906404,Glimpse of Us,Joji,2022-11-04,2023-05-29,206,178,0.0210294215040311,0.0,0.0,Strong Performer,0.0,0.0,199,176,0.4893911125064253,105.8768472906404,946.6253589042705,0.0210294215040311,26,158,-132,101.5,1,Strong Performer
4ewmHD3aRBmLyTsbGreNLw,191,191.0,,1,10,10.0,what would you do?,Tate McRae,2022-05-27,2022-05-27,0,10,,0.0,0.0,One-Week Wonder,0.0,0.0,191,0,,10.0,6.931471805599453,,191,191,0,0.5,0,Mid-Chart Mainstay
4f1XXGjZZ9EkFkrbPJek6X,72,123.33333333333333,54.77529856909347,3,233,77.66666666666667,gun smoke,21 Savage,2018-12-21,2018-12-23,2,129,0.017929083763867572,0.0,0.0,Volatile,0.0,0.0,181,109,0.44412404245210924,77.66666666666667,178.8319725844659,0.017929083763867572,72,181,-109,1.5,1,Strong Performer
4f2GB5ZC7vOUYPAg69N2Xw,50,131.95238095238096,50.54963867133529,42,2900,69.04761904761905,September,"Earth, Wind & Fire",2019-12-31,2022-12-31,1096,151,0.01939877806662611,0.0,0.0,Strong Performer,0.0,0.0,197,147,0.3830900079747531,69.04761904761905,567.9412174697279,0.01939877806662611,170,132,38,21.0,1,Strong Performer
4f8Mh5wuWHOsfXtzjrJB3t,10,101.05,63.45282126364272,20,1999,99.95,I THINK,"Tyler, The Creator",2019-05-17,2019-06-05,19,191,0.015515224630889685,0.0,0.0,Chart Dominator,0.0,0.0,197,187,0.6279348962260536,99.95,581.5037856051738,0.015515224630889685,10,197,-187,10.0,1,Strong Performer
4fSHADbZbhpZCT9oJpxwbP,28,139.51020408163265,40.49663732817297,147,9039,61.48979591836735,Ameaça,"Paulo Pires, Mc Danny, Marcynho Sensação",2021-11-06,2022-02-27,113,173,0.02409833818802176,0.0,0.0,Strong Performer,0.0,0.0,200,172,0.29027724240498476,61.48979591836735,864.5177233611919,0.02409833818802176,151,117,34,73.5,1,Strong Performer
4fSIb4hdOQ151TILNsSEaF,2,13.628571428571428,32.99205404718082,35,6558,187.37142857142857,Todo De Ti,Rauw Alejandro,2021-05-21,2021-06-24,34,199,0.029418639974271764,0.0,0.0,Chart Dominator,0.0,0.0,144,142,2.4208006114283624,187.37142857142857,713.1202687527659,0.029418639974271764,144,2,142,17.5,1,Strong Performer
4fSZ0TgFfg4wMqekZBWMpe,161,177.5,23.33452377915607,2,47,23.5,Imitadora,Romeo Santos,2017-07-21,2017-07-22,1,40,0.04109387999844723,0.0,0.0,Moderate Performer,0.0,0.0,194,33,0.13146210579806236,23.5,43.94449154672439,0.04109387999844723,194,161,33,1.0,0,Mid-Chart Mainstay
4fYte8ZvTK14NEhAOZocBi,19,35.56730769230769,4.882631041251102,104,17205,165.43269230769232,I Ain't Worried,OneRepublic,2023-02-15,2023-05-29,103,182,0.1699919632877949,0.0,0.0,Strong Performer,0.0,0.0,47,28,0.13727862349016345,165.43269230769232,847.0207837286692,0.1699919632877949,20,36,-16,52.0,1,Strong Performer
4fZxGiES1FKbNqJPrI4L3s,49,100.71428571428571,32.19065229593981,7,702,100.28571428571429,BoomTrap Protocol,Logic,2018-03-09,2018-03-15,6,152,0.03012896495927949,0.0,0.0,Strong Performer,0.0,0.0,138,89,0.3196234979738705,100.28571428571429,316.07511433533506,0.03012896495927949,49,138,-89,3.5,1,Strong Performer
4ffyvGU97UkoUkHEOPzPZT,88,88.0,,1,113,113.0,Cudi Montage,KIDS SEE GHOSTS,2018-06-08,2018-06-08,0,113,,0.0,0.0,One-Week Wonder,0.0,0.0,88,0,,113.0,78.32563140327382,,88,88,0,0.5,0,Mid-Chart Mainstay
4fgV3PU9JBlpJu0w4Yhr76,177,177.0,,1,24,24.0,Hops,MERO,2019-03-15,2019-03-15,0,24,,0.0,0.0,One-Week Wonder,0.0,0.0,177,0,,24.0,16.635532333438686,,177,177,0,0.5,0,Mid-Chart Mainstay
4fhVodXZARPX0oTuQh8V9l,126,174.6,27.808272150566996,5,132,26.4,Breathe,Astrid S,2017-03-10,2017-03-16,6,75,0.034712251910613744,0.0,0.0,Moderate Performer,0.0,0.0,193,67,0.15926845447060137,26.4,134.38196019210412,0.034712251910613744,126,189,-63,2.5,0,Mid-Chart Mainstay
4fj7e6Tc48Bmomwyz2Z2XC,115,147.46753246753246,20.35154081339619,154,8244,53.532467532467535,Te Quemaste,"Manuel Turizo, Anuel AA",2019-09-07,2019-11-23,77,86,0.04683502744554103,0.0,0.0,Moderate Performer,0.0,0.0,199,84,0.13800692581519214,53.532467532467535,433.7345600550552,0.04683502744554103,182,185,-3,77.0,0,Mid-Chart Mainstay
4fnNBPN9W6AoOYSQS3FJxT,36,87.28571428571429,33.05406826052473,7,796,113.71428571428571,Notice Me,SZA,2022-12-09,2022-12-15,6,165,0.029365067114732777,0.0,0.0,Strong Performer,0.0,0.0,140,104,0.3786881797441458,113.71428571428571,343.1078543771729,0.029365067114732777,36,140,-104,3.5,1,Strong Performer
4fndbjoz1qJyK6JcLdKfzm,58,110.0,36.02298117054991,30,2730,91.0,Stir Fry,Migos,2017-12-26,2018-01-25,30,143,0.02701025061686427,0.0,0.0,Moderate Performer,0.0,0.0,193,135,0.3274816470049992,91.0,491.06017024137594,0.02701025061686427,193,58,135,15.0,1,Strong Performer
4fouWK6XVHhzl78KzQ1UjL,1,49.52459016393443,57.394298313169465,305,46200,151.47540983606558,abcdefu,GAYLE,2021-11-14,2022-09-14,304,200,0.01712495960884718,0.0,0.0,Chart Dominator,0.0,0.0,200,199,1.1589050635893205,151.47540983606558,1144.7170203904761,0.01712495960884718,158,200,-42,152.5,3,Volatile Performer
4frLb7nWtsz2ymBE6k2GRP,65,137.75,43.72233819391247,8,506,63.25,Earned It (Fifty Shades Of Grey),The Weeknd,2021-02-08,2021-02-15,7,136,0.022360190463747227,0.0,0.0,Moderate Performer,0.0,0.0,182,117,0.3174035440574408,63.25,298.8225425177259,0.022360190463747227,65,182,-117,4.0,1,Strong Performer
4fsQ0K37TOXa3hEQfjEic1,50,105.8529411764706,33.5950898995594,136,12940,95.1470588235294,ANTIFRAGILE,LE SSERAFIM,2022-10-17,2023-03-12,146,151,0.028905836143317435,0.0,0.0,Strong Performer,0.0,0.0,196,146,0.3173751199180382,95.1470588235294,742.9171198000469,0.028905836143317435,93,193,-100,68.0,1,Strong Performer
4fwo6czG5nvOQMzhOto1ya,72,97.9795918367347,16.17620729052123,98,10096,103.0204081632653,Lonely,"Diplo, Jos Brothers",2019-09-27,2019-11-14,48,129,0.05822007053628508,0.0,0.0,Moderate Performer,0.0,0.0,150,78,0.16509772073225165,103.0204081632653,592.770460667362,0.05822007053628508,81,150,-69,49.0,1,Strong Performer
4fzyvSu73BhGvi96p2zwjL,34,128.87,46.55238279008223,100,7213,72.13,Christmas Lights,Coldplay,2017-12-02,2022-12-26,1850,167,0.02102944040500459,0.0,0.0,Strong Performer,0.0,0.0,200,166,0.36123521991217683,72.13,770.7251263124904,0.02102944040500459,200,180,20,50.0,1,Strong Performer
4g2j0YZdGB8x5vQjXmJsKN,34,100.5,52.31347818679236,6,603,100.5,Untouchable,Eminem,2017-12-15,2017-12-20,5,167,0.01875698292458689,0.0,0.0,Strong Performer,0.0,0.0,178,144,0.5205321212616155,100.5,324.9669948922373,0.01875698292458689,34,178,-144,3.0,1,Strong Performer
4g32MdRoqwGKQd3NXIRhpU,38,97.85714285714286,50.82350412386547,21,2166,103.14285714285714,Good Guy (feat. Jessie Reyez),Eminem,2018-08-31,2018-09-20,20,163,0.019296263672364942,0.0,0.0,Strong Performer,0.0,0.0,187,149,0.5193642757183332,103.14285714285714,503.83991989740554,0.019296263672364942,39,187,-148,10.5,1,Strong Performer
4gALhhysObk59C3fxeTLwh,96,144.6153846153846,30.58196217145672,13,733,56.38461538461539,One Night Stand,Capital Bra,2018-05-25,2018-06-08,14,105,0.03166364377776958,0.0,0.0,Moderate Performer,0.0,0.0,192,96,0.21147101501539223,56.38461538461539,277.10101960960213,0.03166364377776958,147,171,-24,6.5,0,Mid-Chart Mainstay
4gB61mP4tNChn4LgfquMhi,125,178.8,18.00079363329771,15,333,22.2,Thru These Tears,LANY,2018-07-20,2018-08-23,34,76,0.05262938060900583,0.0,0.0,Moderate Performer,0.0,0.0,200,75,0.10067557960457332,22.2,210.71674289022337,0.05262938060900583,125,184,-59,7.5,0,Mid-Chart Mainstay
4gDyoe1FImDlXVt58ssnMf,84,87.0,4.242640687119285,2,228,114.0,All I Can Think About Is You,Coldplay,2017-06-16,2017-07-14,28,117,0.1907435698305462,0.0,0.0,Moderate Performer,0.0,0.0,90,6,0.04876598490941707,114.0,128.53763777416884,0.1907435698305462,90,84,6,1.0,0,Mid-Chart Mainstay
4ga4WvRNhMsIL38pkBbnIN,75,121.5,65.76093065034893,2,159,79.5,Pressure (feat. Tove Lo),Martin Garrix,2021-02-05,2021-02-06,1,126,0.014978820550560637,0.0,0.0,Volatile,0.0,0.0,168,93,0.5412422275748883,79.5,138.42514837218184,0.014978820550560637,75,168,-93,1.0,1,Strong Performer
4gavOCQdZ2g86gkvi17FM7,16,114.6923076923077,46.65856339903254,26,2244,86.3076923076923,Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,2017-12-01,2017-12-26,25,185,0.020982587990058883,0.0,0.0,Strong Performer,0.0,0.0,188,172,0.4068151067655419,86.3076923076923,609.7298202108009,0.020982587990058883,188,118,70,13.0,1,Strong Performer
4gbVRS8gloEluzf0GzDOFc,200,200.0,,1,1,1.0,Maps,Maroon 5,2023-04-13,2023-04-13,0,1,,0.0,0.0,One-Week Wonder,0.0,0.0,200,0,,1.0,0.6931471805599453,,200,200,0,0.5,0,Mid-Chart Mainstay
4gmmRb6bZJffOOiww1JGTO,88,126.27848101265823,27.54726648274942,158,11806,74.72151898734177,No Heart,"21 Savage, Metro Boomin",2017-01-01,2017-03-22,80,113,0.035029623610522614,0.0,0.0,Moderate Performer,0.0,0.0,200,112,0.21814695791271094,74.72151898734177,572.7861748508861,0.035029623610522614,98,198,-100,79.0,1,Strong Performer
4gnZPWL9c1ZunZuqc8Asbu,177,177.0,0.0,4,96,24.0,Mountains,"Sia, Diplo, Labrinth, LSD",2018-11-02,2018-11-02,0,24,1.0,0.0,0.0,Moderate Performer,0.0,0.0,177,0,0.0,24.0,38.626509898418405,1.0,177,177,0,2.0,2,Lower-Chart Resident
4gqMQftUs22F8pOGVn5Acr,98,121.22916666666667,16.192577355180646,96,7658,79.77083333333333,Reminding Me,"Shawn Hook, Vanessa Hudgens",2017-06-05,2017-07-22,47,103,0.05816463578095635,0.0,0.0,Moderate Performer,0.0,0.0,182,84,0.13356997990181663,79.77083333333333,471.1952307858484,0.05816463578095635,119,178,-59,48.0,0,Mid-Chart Mainstay
4guBZjUyrGoHsTahO3IHdj,108,147.609756097561,14.522186558470604,41,2189,53.390243902439025,Did It Again,Lil Tecca,2019-10-04,2019-11-14,41,93,0.06442391323110921,0.0,0.0,Moderate Performer,0.0,0.0,177,69,0.09838229492684976,53.390243902439025,347.6032745003533,0.06442391323110921,108,175,-67,20.5,0,Mid-Chart Mainstay
4gvrJnKCKIPiacNsWVQwEU,13,89.8081841432225,51.90668683297226,391,43476,111.1918158567775,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,"CKay, Dj Yo!, AX'EL",2021-09-15,2022-04-02,199,188,0.018901202472893928,0.0,0.0,Strong Performer,0.0,0.0,200,187,0.5779727908783185,111.1918158567775,1122.5972258806069,0.018901202472893928,177,200,-23,195.5,3,Volatile Performer
4gzsuuZypVbxs0Af1LSZyB,7,65.29211087420043,38.287236067644564,938,127294,135.70788912579957,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",2021-10-05,2022-10-08,368,194,0.02545355947866134,0.0,0.0,Chart Dominator,0.0,0.0,197,190,0.5863991155288779,135.70788912579957,1327.894202966403,0.02545355947866134,62,197,-135,469.0,3,Volatile Performer
4h4QlmocP3IuwYEj2j14p8,27,98.69753086419753,60.1750244222512,648,66292,102.30246913580247,Sunroof,"Nicky Youre, dazy",2022-04-25,2023-05-29,399,174,0.016346540266133018,0.0,0.0,Strong Performer,0.0,0.0,200,173,0.609691285033754,102.30246913580247,1126.7252927065117,0.016346540266133018,181,184,-3,324.0,3,Volatile Performer
4h5N4KyWZMtpeH9vhXSXjd,3,55.142857142857146,37.00321736333335,28,4084,145.85714285714286,Life's A Mess (feat. Halsey),Juice WRLD,2020-07-10,2020-08-06,27,198,0.02631356157136396,0.0,0.0,Chart Dominator,0.0,0.0,105,102,0.6710428019257343,145.85714285714286,666.7245743373219,0.02631356157136396,3,104,-101,14.0,1,Strong Performer
4h5x3XHLVYFJaItKuO2rhy,28,103.16666666666667,52.5354262806799,24,2348,97.83333333333333,Ghost in the Machine (feat. Phoebe Bridgers),"SZA, Phoebe Bridgers",2022-12-09,2022-12-20,11,173,0.01867921990117569,0.0,0.0,Strong Performer,0.0,0.0,188,160,0.5092286876964126,97.83333333333333,556.8655177021986,0.01867921990117569,28,188,-160,12.0,1,Strong Performer
4h8VwCb1MTGoLKueQ1WgbD,92,155.3939393939394,23.787244987991738,99,4515,45.60606060606061,Wake Me Up,Avicii,2018-07-03,2020-04-23,660,109,0.0403433298248536,0.0,0.0,Moderate Performer,0.0,0.0,200,108,0.15307704457951,45.60606060606061,501.963550272702,0.0403433298248536,149,200,-51,49.5,0,Mid-Chart Mainstay
4h90qkbnW1Qq6pBhoPvwko,88,124.92857142857143,26.207138599954956,84,6390,76.07142857142857,Sidewalks,"The Weeknd, Kendrick Lamar",2017-01-01,2017-02-16,46,113,0.03675505957108094,0.0,0.0,Moderate Performer,0.0,0.0,200,112,0.20977698136041703,76.07142857142857,502.0195919834058,0.03675505957108094,109,200,-91,42.0,1,Strong Performer
4h9wh7iOZ0GGn8QVp4RAOB,7,22.129411764705882,20.134462309365563,255,45612,178.87058823529412,I Ain't Worried,OneRepublic,2022-06-05,2023-02-14,254,194,0.04731608428745586,0.0,0.0,Chart Dominator,0.0,0.0,160,153,0.9098507688974338,178.87058823529412,1075.764424229035,0.04731608428745586,160,22,138,127.5,3,Volatile Performer
4hDoWaIklSVAKLocU3IDBr,18,34.3,13.703608608278657,10,1667,166.7,I'm Gon Be,Post Malone,2019-09-06,2019-09-15,9,183,0.06801051542115752,0.0,0.0,Strong Performer,0.0,0.0,58,40,0.3995221168594361,166.7,438.81483492210185,0.06801051542115752,18,58,-40,5.0,1,Strong Performer
